,subID,task,Video,Track,Timestamp,Attribute,Value,Comment,HMD,offset,Timestamp_adjusted
1250,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,521.6,skill:score,24:2,,varjo,True,522.3896892803207
1251,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,524.64,skill:score,29:2,,varjo,True,525.4296892803206
1252,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,538.04,skill:score,1:2,,varjo,True,538.8296892803206
1253,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,703.04,skill:score,"1:2, 3:2",,varjo,True,703.8296892803206
1254,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,721.0,skill:score,10:2,,varjo,True,721.7896892803207
1255,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,729.76,skill:score,8:2,,varjo,True,730.5496892803206
1256,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,736.4,skill:score,"13:2, 21:2",,varjo,True,737.1896892803206
1257,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,745.16,skill:score,29:2,,varjo,True,745.9496892803206
1258,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,748.32,skill:score,31:2,,varjo,True,749.1096892803207
1259,P2,sandwich,P2_sandwich_2_merged_varjo_2022-02-04_14-01-31-064.mp4,error frame,753.2,skill:score,"13:2, 31:2",,varjo,True,753.9896892803207
